date,minimum,maximum,range,mean,std
2023-11-26,0.000461381918285,0.00381505163386,0.00335366971558,0.00222855413223,0.000945265300873
2023-11-27,0.00012992003758,0.000916697783396,0.000786777745816,0.00057279564239,0.000225189542197
2023-11-28,0.237628519535,0.385292828083,0.147664308548,0.305721212381,0.0303775759905
2023-11-29,2.90435099602,4.66591882706,1.76156783104,3.90313153489,0.476105381223
2023-11-30,7.15080118179,8.30512046814,1.15431928635,7.86915312996,0.214707881176
2023-12-01,13.3875703812,15.6804599762,2.29288959503,14.64027373,0.506136674753
2023-12-02,0.291884541512,0.387996822596,0.0961122810841,0.342281450828,0.0267939142163
2023-12-03,0.00213651824743,0.0493979752064,0.0472614569589,0.0210089728853,0.013357445824
2023-12-04,2.20707201958,3.0791759491,0.87210392952,2.62222336983,0.237664839714
2023-12-05,1.18335866928,1.57955312729,0.396194458008,1.37624612058,0.0971128374578
2023-12-06,0.00381033099256,0.0836112946272,0.0798009636346,0.0329898789456,0.020022343291
2023-12-07,0.818555355072,0.971859931946,0.153304576874,0.883576386659,0.0382482162913
2023-12-08,0.24127946794,0.606751918793,0.365472450852,0.411455645002,0.0985451261457
2023-12-09,0.0119361737743,0.0639805942774,0.0520444205031,0.0402474861751,0.0134247494533
2023-12-10,0.00367046799511,0.0841890871525,0.0805186191574,0.0359781920592,0.0228360648945
2023-12-11,0.00101632671431,0.0233813859522,0.0223650592379,0.00988717185868,0.00620275533299
2023-12-12,0.00204478763044,0.0265675783157,0.0245227906853,0.012862387144,0.00649052249538
2023-12-13,0.462454497814,0.61117619276,0.148721694946,0.557693364546,0.0409978068082
2023-12-14,6.8118388299e-05,0.000487144716317,0.000419026328018,0.000306662891948,0.000122438471054
2023-12-15,0.0,0.0,0.0,0.0,0.0
2023-12-16,0.0,0.0,0.0,0.0,0.0
2023-12-17,6.852230581e-05,0.000569165451452,0.000500643145642,0.000333708161549,0.000144951611431
2023-12-18,7.1722242865e-05,0.00109006499406,0.00101834275119,0.00051699011948,0.000278572576012
2023-12-19,0.0113740330562,0.0600420348346,0.0486680017784,0.0347995868732,0.010947771232
2023-12-20,0.46544072032,0.909966051579,0.444525331259,0.605896070484,0.112548731092
2023-12-21,0.000708204228431,0.0138074569404,0.013099252712,0.00562634830888,0.00328072385495
2023-12-22,0.0,0.0,0.0,0.0,0.0
2023-12-23,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.00342741282657,0.0760656371713,0.0726382243447,0.0324286301097,0.0202169312653
2023-12-25,0.00314273778349,0.0789126604795,0.0757699226961,0.0320987340384,0.020780360887
2023-12-26,0.0130320806056,0.0834695696831,0.0704374890774,0.0503830862297,0.0191530450806
2023-12-27,0.00141640845686,0.0276149138808,0.026198505424,0.0112526966178,0.00656144770989
2023-12-28,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.000194987282157,0.00273722154088,0.00254223425873,0.00128405698568,0.000666067403704
2023-12-30,0.00109590729699,0.0244834572077,0.0233875499107,0.0101356001629,0.00624452213076
2023-12-31,0.0025122242514,0.0454504936934,0.0429382694419,0.0195382820847,0.0111960398113
2024-01-01,0.00157794367988,0.0260910522193,0.0245131085394,0.0124080935628,0.00702517888358
2024-01-02,0.00128224131186,0.0285762120038,0.027293970692,0.0112738806733,0.00688440460641
2024-01-03,2.35447430611,2.77304077148,0.418566465378,2.61713929139,0.0724004125155
2024-01-04,7.85183000565,9.82193756104,1.97010755539,9.07482182702,0.523921175252
2024-01-05,0.215639829636,0.424384325743,0.208744496107,0.303359969988,0.054309573162
2024-01-06,0.000752986583393,0.0159613918513,0.0152084052679,0.00645220700323,0.00386584602895
2024-01-07,0.000543360889424,0.0141674736515,0.013624112762,0.00537625063516,0.00342341879067
2024-01-08,3.97546482086,4.97809696198,1.00263214111,4.63267679732,0.270437390981
2024-01-09,0.611273944378,0.857966482639,0.246692538261,0.703099503536,0.0639946189213
2024-01-10,0.00271508516744,0.0761613249779,0.0734462398104,0.0318320297813,0.0210375948177
2024-01-11,0.00184083904605,0.0490726865828,0.0472318475368,0.0203386132773,0.0131013596563
2024-01-12,0.00186532223597,0.0370428450406,0.0351775228046,0.016069605896,0.00946635155154
2024-01-13,0.00122041476425,0.0227895807475,0.0215691659832,0.0103297273009,0.00607869508268
2024-01-14,0.00319417193532,0.055442366749,0.0522481948137,0.0239211407801,0.0134494550566
2024-01-15,0.0173608548939,0.344176977873,0.326816122979,0.151047216411,0.0892741695469
2024-01-16,0.386871993542,2.04808139801,1.66120940447,1.08462628584,0.472288758599
2024-01-17,10.8959445953,13.8564920425,2.9605474472,12.036872021,0.843733676619
2024-01-18,14.2395982742,19.702539444,5.46294116974,17.555424742,1.5485980424
2024-01-19,10.1977624893,15.2306671143,5.03290462494,12.1935139959,1.4252046884
2024-01-20,0.000619092723355,0.00702255964279,0.00640346691944,0.00368911307576,0.0017658383908
2024-01-21,0.000147903279867,0.00198366004042,0.00183575676056,0.00100240984308,0.000511484866151
2024-01-22,0.00123235047795,0.031954202801,0.030721852323,0.0128891123405,0.00817191008558
2024-01-23,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.000147903279867,0.00198366004042,0.00183575676056,0.00100240984308,0.000511484866151
2024-01-25,7.5828538684e-05,0.00136291282251,0.00128708428383,0.000628123441264,0.000352594093509
2024-01-26,0.000151657077367,0.00272582564503,0.00257416856766,0.00125624688253,0.000705188187018
2024-01-27,0.000543360889424,0.0141674736515,0.013624112762,0.00537625063516,0.00342341879067
2024-01-28,0.00114150461741,0.0291121639311,0.0279706593137,0.0110803574726,0.00702951474928
