date,minimum,maximum,range,mean,std
2024-02-07,10.2537088394,11.7349777222,1.48126888275,11.1349041443,0.419132853611
2024-02-08,12.2215356827,14.015247345,1.79371166229,13.2945961546,0.493633358558
2024-02-09,12.8980350494,13.5648889542,0.666853904724,13.2911911159,0.182651138587
2024-02-11,9.17844009399,10.8217611313,1.64332103729,10.1605828899,0.451500155161
2024-02-12,16.8097019196,17.4636859894,0.653984069824,17.1973089322,0.175471709672
2024-02-13,16.1427345276,17.0503902435,0.907655715942,16.6786634608,0.24627040808
2024-02-14,15.1652326584,17.2056369781,2.04040431976,16.3845718813,0.564776115451
2024-02-15,13.0715885162,13.9545431137,0.882954597473,13.5983721711,0.238582593599
2024-02-16,10.7679252625,11.6539945602,0.886069297791,11.2932169789,0.241925983972
2024-02-17,10.8556995392,12.1350355148,1.27933597565,11.6212285508,0.344676291256
